0,"['-73.47935661', '45.6677507']"
694,"['0.69072733', '51.54439656']"
695,"['-88.12924', '43.06167']"
696,"['73.7589799', '18.55253']"
697,"['-117.8149321', '33.68632087']"
698,"['-0.1094', '51.5141']"
699,"['-84.58513', '39.19387']"
700,"['-75.3757', '40.6262']"
701,"['-70.1004', '41.2815']"
702,"['85.84', '20.27']"
703,"['-95.992775', '36.1539816']"
704,"['-1.48225307', '50.91819778']"
705,"['3.39583', '6.45306']"
706,"['-111.831562', '33.414035']"
707,"['-72.15153', '41.75173']"
708,"['-81.657', '30.3285']"
709,"['-87.632496', '41.883222']"
710,"['-79.50354109', '43.77141027']"
711,"['-81.3775', '28.5421']"
712,"['-73.978595', '40.72606']"
713,"['11.25', '43.7833']"
714,"['-114.05481', '51.05991']"
715,"['-84.5406', '33.9534']"
716,"['-95.560251', '29.779178']"
717,"['-73.93409927', '40.76328995']"
718,"['-117.3799', '33.1917']"
719,"['9.1897', '45.4643']"
720,"['-74.0007613', '40.7207559']"
721,"['-77.44', '37.55']"
722,"['13.7723', '45.6499']"
723,"['-0.41068', '54.27784']"
724,"['14.72516', '42.04445']"
725,"['72.52166833', '23.03461167']"
726,"['-119.714', '34.4258']"
727,"['-0.2', '5.55']"
728,"['-97.7475', '30.2677']"
729,"['-73.98931228', '40.74172907']"
730,"['-78.1667', '44.1833']"
731,"['116.06692102', '5.97121201']"
732,"['-97.7475', '30.2677']"
733,"['-0.1094', '51.5141']"
734,"['-80.19462897', '25.80119935']"
735,"['-124.80757', '49.23444']"
736,"['3.39583', '6.45306']"
737,"['-89.0928905', '42.27402443']"
738,"['11.0833', '49.45']"
739,"['-87.6979', '41.92357']"
740,"['3.39583', '6.45306']"
741,"['-96.8847', '33.0908']"
742,"['31.0347169', '-29.8469125']"
743,"['85.84', '20.27']"
744,"['-111.81585038', '40.75004606']"
745,"['-84.6370385', '42.50823785']"
746,"['-95.5915499', '29.7704601']"
747,"['-90.070864', '29.948479']"
748,"['-2.18091488', '53.00778835']"
749,"['-73.61488789', '40.70200274']"
750,"['-4.24308068', '57.48716661']"
751,"['-97.3332', '32.7574']"
752,"['-74.0064', '40.7142']"
753,"['-80.22208038', '25.75108341']"
754,"['-118.2445', '34.0564']"
755,"['-83.6271', '32.8376']"
756,"['-74.0454483', '40.60639401']"
757,"['-80.13076', '26.1955']"
758,"['-0.82345963', '53.9593831']"
759,"['-77.11722899', '38.90633381']"
760,"['-74.0007613', '40.7207559']"
761,"['-3.2087', '55.9546']"
762,"['3.39583', '6.45306']"
763,"['-80.388951', '25.568553']"
764,"['-84.3889', '33.7566']"
765,"['-81.657', '30.3285']"
766,"['-0.54092646', '52.39173352']"
767,"['-74.0007613', '40.7207559']"
768,"['-71.0565', '42.3577']"
769,"['-118.3136344', '34.09073173']"
770,"['-79.3872', '43.648']"
771,"['3.39583', '6.45306']"
772,"['60.6779', '56.84013']"
773,"['-74.00168028', '40.78917207']"
774,"['-1.15946732', '50.65433016']"
775,"['2.41667', '39.5833']"
776,"['-112.0777', '33.4482']"
777,"['-75.17996394', '39.96502462']"
778,"['-82.43401', '27.71814']"
779,"['-73.98609044', '40.75282556']"
780,"['27.8635755', '-32.9911514']"
781,"['-84.3889', '33.7566']"
782,"['11.25', '43.7833']"
783,"['-79.40888', '43.64293']"
784,"['-118.33333333', '34.1']"
785,"['-0.13608912', '51.50413561']"
786,"['-77.0367', '38.8951']"
787,"['-87.654102', '41.94352']"
788,"['6.15', '46.2']"
789,"['-76.6121893', '39.2903848']"
790,"['-117.1585', '32.7155']"
791,"['3.9056029', '7.4190347']"
792,"['-3.2087', '55.9546']"
793,"['14.42665', '40.66255']"
794,"['-81.32806152', '48.47593351']"
795,"['-123.3645', '48.4287']"
796,"['-73.78297163', '40.7127028']"
797,"['-84.3889', '33.7566']"
798,"['-80.84333333', '35.22694444']"
799,"['-0.2', '5.55']"
800,"['-74.0007613', '40.7207559']"
801,"['-85.585', '42.8411']"
802,"['10.3667', '44.6667']"
803,"['-3.5336', '50.7218']"
804,"['-72.7', '41.6']"
805,"['-73.47935661', '45.6677507']"
806,"['-0.00214815', '-0.00913504']"
807,"['-75.1006', '39.9767']"
808,"['-97.76448', '30.27432']"
809,"['-73.95', '40.65']"
810,"['-84.36727953', '9.98572332']"
811,"['-118.2445', '34.0564']"
812,"['-77.0367', '38.8951']"
813,"['-73.94837222', '40.80903333']"
814,"['-118.24277043', '34.05372611']"
815,"['84.7978', '19.3087']"
816,"['-8.42986312', '40.20712377']"
817,"['-73.89097686', '40.85337815']"
818,"['-96.7977', '32.7774']"
819,"['75.8655', '22.7253']"
820,"['-75.15037349', '39.94180059']"
821,"['-81.697535', '41.462021']"
822,"['-73.85972', '40.87659']"
823,"['-88.04769292', '30.68484504']"
824,"['73.20109207', '22.2997739']"
825,"['-96.7302371', '43.5473579']"
826,"['3.625', '49.5643']"
827,"['-115.64488149', '36.25775449']"
828,"['-80.249503', '26.124354']"
829,"['-96.7977', '32.7774']"
830,"['-81.32806152', '48.47593351']"
831,"['-78.87605195', '42.93525957']"
832,"['-73.47935661', '45.6677507']"
833,"['-74.0007613', '40.7207559']"
834,"['-97.06770325', '33.03340149']"
835,"['-118.2445', '34.0564']"
836,"['73.20109207', '22.2997739']"
837,"['-74.9824', '39.8537']"
838,"['-0.12781479', '50.83375937']"
839,"['-70.95411877', '42.17542584']"
840,"['-82.5122', '40.0675']"
841,"['74.6391', '26.4505']"
842,"['-83.2166', '42.3146']"
843,"['-73.9427655', '40.7772534']"
844,"['-123.92222222', '45.99277778']"
845,"['-74.0007613', '40.7207559']"
846,"['-86.4482', '42.1111']"
847,"['-86.4482', '42.1111']"
848,"['74.3436', '31.5497']"
849,"['-119.09898851', '35.30797892']"
850,"['3.39583', '6.45306']"
851,"['-1.4667', '53.3833']"
852,"['-0.77618376', '53.39366156']"
853,"['-75.1062', '39.9372']"
854,"['-1.139479', '51.569865']"
855,"['-74.0064', '40.7142']"
856,"['77.01886', '28.47033']"
857,"['-71.04393369', '42.39268435']"
858,"['-82.64147936', '27.79077473']"
859,"['-77.03229658', '38.91425336']"
860,"['-73.56726563', '45.63697547']"
861,"['-74.0007613', '40.7207559']"
862,"['-122.45758443', '37.66061401']"
863,"['-74.0007613', '40.7207559']"
864,"['-79.0556', '35.913']"
865,"['-76.87094', '39.21218']"
866,"['-80.15898056', '25.79086944']"
867,"['5.88914', '51.65836']"
868,"['36.78545923', '-1.322153']"
869,"['3.39583', '6.45306']"
870,"['-71.8', '42.3']"
871,"['-4.27057', '55.8365']"
872,"['-90.0524', '35.1426']"
873,"['-66.63911', '45.96063']"
874,"['-73.95', '40.65']"
875,"['-73.56725453', '45.75975883']"
876,"['-80.522317', '43.46522']"
877,"['-1.139477', '51.569853']"
878,"['-73.956787', '40.672497']"
879,"['-90.070864', '29.948479']"
880,"['100.33783085', '5.41684469']"
881,"['-73.95071', '40.80322']"
882,"['-111.60197796', '35.20444991']"
883,"['-80.5617', '28.0677']"
884,"['-122.31599', '47.60642']"
885,"['-96.79470062', '32.83620071']"
886,"['-73.8603', '40.7472']"
887,"['-0.792', '51.432']"
888,"['34.45', '31.5167']"
889,"['-77.61472222', '43.05944444']"
890,"['-73.97543192', '40.6919302']"
891,"['-63.4833', '44.6167']"
892,"['-79.3872', '43.648']"
893,"['-84.37854', '39.25183']"
894,"['-77.04722222', '38.80472222']"
895,"['-99.20189121', '19.44342439']"
896,"['48.02653582', '29.32633887']"
897,"['80.9381', '26.8388']"
898,"['-74.0323', '40.7429']"
899,"['39.61121163', '24.46695253']"
900,"['-1.15946732', '50.65433016']"
901,"['-77.5817439', '35.2640291']"
902,"['4.35', '50.85']"
903,"['-73.9753699', '40.7891854']"
904,"['-95.36514', '29.73588']"
905,"['-3.70392222', '40.42513056']"
906,"['-0.52664839', '51.88994716']"
907,"['-121.96222222', '37.54861111']"
908,"['-117.925928', '33.694334']"
909,"['-79.12143', '43.22228']"
910,"['-83.37694444', '42.48527778']"
911,"['5.88914', '51.65836']"
912,"['-77.036488', '38.897691']"
913,"['-87.632496', '41.883222']"
914,"['73.8567', '18.5203']"
915,"['3.39583', '6.45306']"
916,"['-73.79252025', '41.18769382']"
917,"['-73.9259', '40.7722']"
918,"['110.22325174', '-7.45374083']"
919,"['-74.457728', '40.882863']"
920,"['-0.77619268', '53.39361882']"
921,"['-5.84', '54.59093333']"
922,"['-71.8', '42.3']"
923,"['-79.3872', '43.648']"
924,"['-118.4843196', '33.9990205']"
925,"['13.041122', '47.799644']"
926,"['-83.34379293', '42.52043433']"
927,"['-1.139475', '51.569851']"
928,"['-97.73549055', '30.26585335']"
929,"['-74.0064', '40.7142']"
930,"['-118.2445', '34.0564']"
931,"['-75.1397607', '39.9479868']"
932,"['-82.40637', '34.85026']"
933,"['-1.139475', '51.569851']"
934,"['-73.98353', '40.6783']"
935,"['-114.141', '35.2528']"
936,"['-73.96555556', '40.76916667']"
937,"['-4.33680764', '55.87312538']"
938,"['-73.56725453', '45.75975883']"
939,"['-73.9427655', '40.7772534']"
940,"['-73.56726563', '45.63697547']"
941,"['35.4993', '33.8892']"
942,"['-82.08144', '33.50887']"
943,"['-74.0064', '40.7142']"
944,"['5.08221', '52.02729']"
945,"['106.8335573', '-6.21409133']"
946,"['-3.65063667', '51.10706536']"
947,"['-75.0667', '39.95776']"
948,"['-75.60048685', '38.36624839']"
949,"['-73.92094955', '40.78024897']"
950,"['-105.10785032', '39.6680603']"
951,"['-76.8', '17.9833']"
952,"['-79.65', '43.6']"
953,"['7.43333', '6.41667']"
954,"['-75.06532142', '40.18018018']"
955,"['-78.8494', '42.9047']"
956,"['-1.139475', '51.569851']"
957,"['-121.9012728', '37.406992']"
958,"['-98.9824', '31.7079']"
959,"['126.977', '37.5689']"
960,"['-118.384', '34.0847']"
961,"['0.10186', '51.37879']"
962,"['-84.7756403', '37.6463832']"
963,"['-1.13947', '51.569853']"
964,"['-0.1094', '51.5141']"
965,"['-2.40047', '53.52159']"
966,"['-74.0064', '40.7142']"
967,"['101.7109', '3.1581']"
968,"['-118.2445', '34.0564']"
969,"['-77.3423', '38.6483']"
970,"['-118.36366846', '33.97364878']"
971,"['-4.2171876', '53.28991014']"
972,"['-84.1425', '33.8909']"
973,"['75.81797721', '23.17926279']"
974,"['-82.59855', '35.65057']"
975,"['25.63174', '-25.85675']"
976,"['73.22338907', '19.18312736']"
977,"['-90.06914735', '29.97901669']"
978,"['-83.53186809', '33.8422184']"
979,"['-0.13608912', '51.50413561']"
980,"['-118.378', '34.1722']"
981,"['-87.40583333', '39.66']"
982,"['175.31666667', '-41.11666667']"
983,"['-87.632496', '41.883222']"
984,"['-71.07', '42.36318056']"
985,"['-77.46190421', '37.42667405']"
986,"['-122.390304', '37.615792']"
987,"['-118.2445', '34.0564']"
988,"['-73.4949', '41.1468']"
989,"['-95.3694', '29.7602']"
990,"['-1.43801602', '52.4215926']"
991,"['114.01064987', '22.30555088']"
992,"['-4.33680764', '55.87312538']"
993,"['-73.72267204', '42.71201518']"
994,"['-0.1094', '51.5141']"
995,"['-98.5', '29.4167']"
996,"['-80.1936', '25.7751']"
997,"['-122.22044616', '47.85169553']"
998,"['-73.56726563', '45.63697547']"
999,"['-74.0007613', '40.7207559']"
1000,"['-73.97152521', '40.75550695']"
1001,"['-77.04722222', '38.80472222']"
1002,"['-82.7531304', '28.0615819']"
1003,"['36.7059', '-1.3281']"
1004,"['-157.93041466', '21.37240745']"
1005,"['-73.68255615', '40.76390128']"
1006,"['116.43310547', '40.15158756']"
1007,"['76.2619', '9.9328']"
1008,"['7.443534', '10.516765']"
1009,"['3.31043024', '6.50734026']"
1010,"['-74.6531', '40.48254']"
1011,"['-81.34', '32.37']"
1012,"['-97.20515236', '32.83979413']"
1013,"['-84.5184', '33.8719']"
1014,"['-73.94004722', '40.79795556']"
1015,"['0.41573', '52.75731']"
1016,"['-73.84350331', '40.74593584']"
1017,"['-86.808583', '33.507123']"
1018,"['78.1131', '9.9251']"
1019,"['-86.877488', '12.435188']"
1020,"['-80.1418', '26.1358']"
1021,"['2.3665256', '48.84146416']"
1022,"['-73.8309', '40.7']"
1023,"['-74.0064', '40.7142']"
1024,"['-74.0007613', '40.7207559']"
1025,"['-75.1062', '39.9372']"
1026,"['-79.7283', '43.6286']"
1027,"['-85.9182', '41.6347']"
1028,"['123.88331297', '10.3150711']"
1029,"['-73.56725453', '45.75975883']"
1030,"['-82.98163', '39.9617999']"
1031,"['151.21416016', '-33.81345207']"
1032,"['-84.03', '33.96']"
1033,"['-80.3569664', '43.401216']"
1034,"['-2.9794', '53.4078']"
1035,"['-4.33680764', '55.87312538']"
1036,"['-117.5870049', '33.6514104']"
1037,"['-79.7164011', '43.7742911']"
1038,"['-104.9042', '39.5805']"
1039,"['-0.216667', '51.4333']"
1040,"['-118.225', '33.89666667']"
1041,"['-80.44537', '25.08986']"
1042,"['55.25215517', '25.13971302']"
1043,"['-122.67522', '45.55133']"
1044,"['-115.149', '36.1675']"
1045,"['3.39583', '6.45306']"
1046,"['-87.3949955', '37.9747099']"
1047,"['-72.9253', '41.3089']"
1048,"['-99.1332', '19.4326']"
1049,"['-2.9794', '53.4078']"
1050,"['-80.28091469', '25.97734614']"
1051,"['-73.98298', '40.75319']"
1052,"['-75.35896394', '40.12923704']"
1053,"['-122.33872', '47.603017']"
1054,"['116.43310547', '40.15158756']"
1055,"['3.39583', '6.45306']"
1056,"['-81.4285', '28.3571']"
1057,"['0.24142027', '52.02573834']"
1058,"['-115.17324484', '36.10338949']"
1059,"['-77.51326561', '38.29148603']"
1060,"['-119.66197543', '34.44909815']"
1061,"['-98.22783', '26.21441']"
1062,"['0.81552029', '51.6301173']"
1063,"['-79.5463', '43.8282']"
1064,"['-1.90332', '52.4812']"
1065,"['-91.525', '41.6558']"
1066,"['-73.56726563', '45.63697547']"
1067,"['-71.464', '42.7579']"
1068,"['-73.56725453', '45.75975883']"
1069,"['-117.51755864', '33.88763969']"
1070,"['-87.4804', '41.5957']"
1071,"['-95.7129', '37.0902']"
1072,"['-114.23471197', '44.5050876']"
1073,"['-58.1600723', '6.81800595']"
1074,"['-2.25012202', '53.47799634']"
1075,"['-87.4804', '41.5957']"
1076,"['-6.92611', '52.8408']"
1077,"['-73.95240948', '40.79129001']"
1078,"['0.00027671', '-0.00018719']"
1079,"['-1.139471', '51.569848']"
1080,"['4.9001', '52.3777']"
1081,"['-3.21827903', '51.51210103']"
1082,"['-73.56725453', '45.75975883']"
1083,"['-2.18091488', '53.00778835']"
1084,"['-118.242349', '34.053345']"
1085,"['-118.2445', '34.0564']"
1086,"['-3.436', '55.3781']"
1087,"['7.4833', '9.0667']"
1088,"['7.4833', '9.0667']"
1089,"['-96.7977', '32.7774']"
1090,"['3.85698438', '7.36300952']"
1091,"['-87.4804', '41.5957']"
1092,"['-97.92818', '29.88609']"
1093,"['3.39583', '6.45306']"
1094,"['-95.7129', '37.0902']"
1095,"['-1.139476', '51.569852']"
1096,"['-6.92611', '52.8408']"
1097,"['-86.09306662', '39.85223389']"
1098,"['-114.1096', '51.79617']"
1099,"['-73.56725453', '45.75975883']"
1100,"['-117.566', '33.8753']"
1101,"['-77.0367', '38.8951']"
1102,"['0.69072733', '51.54439656']"
1103,"['115.859', '-31.9522']"
1104,"['-87.4804', '41.5957']"
1105,"['-81.3792', '35.3812']"
1106,"['-84.42336', '39.25415']"
1107,"['-73.47935661', '45.6677507']"
1108,"['-117.51755864', '33.88763969']"
1109,"['-66.86166644', '10.47232601']"
1110,"['-74.0064', '40.7142']"
1111,"['-90.070864', '29.948479']"
1112,"['-0.10373815', '51.57532205']"
1113,"['-73.56725453', '45.75975883']"
1114,"['-76.34365836', '37.02590638']"
1115,"['-77.0367', '38.8951']"
1116,"['-1.139471', '51.569848']"
1117,"['-118.40033', '34.07347']"
1118,"['-123.3645', '48.4287']"
1119,"['-112.0851656', '33.58261317']"
1120,"['7.4833', '9.0667']"
1121,"['-73.9675', '40.7779']"
1122,"['8.53176897', '11.96909832']"
1123,"['-76.6167', '39.2983']"
1124,"['-97.7475', '30.2677']"
1125,"['-2.73181', '53.34161']"
1126,"['-113.5989413', '53.5631449']"
1127,"['-94.190813', '30.3282512']"
1128,"['-3.436', '55.3781']"
1129,"['-114.23471197', '44.5050876']"
1130,"['-79.4855966', '45.81660826']"
1131,"['-84.3889', '33.7566']"
1132,"['-117.5655', '33.8752']"
1133,"['-74.2284', '40.8798']"
1134,"['-95.7129', '37.0902']"
1135,"['-118.24874042', '34.03742524']"
1136,"['-81.77945934', '41.49340058']"
1137,"['-72.7', '41.6']"
1138,"['-63.3044992', '45.367296']"
1139,"['-73.98626111', '40.75658889']"
1140,"['-75.15524469', '39.96642376']"
1141,"['-74.1922469', '40.80517445']"
1142,"['120.2418728', '14.91243721']"
1143,"['-73.96555556', '40.76916667']"
1144,"['-74.0064', '40.7142']"
1145,"['7.4833', '9.0667']"
1146,"['-73.97224443', '40.75625313']"
1147,"['136', '35']"
1148,"['-83.535099', '41.653263']"
1149,"['-79.7164011', '43.7742911']"
1150,"['-117.13716', '32.7689']"
1151,"['-111.883', '40.75']"
1152,"['-81.3775', '28.5421']"
1153,"['-87.4804', '41.5957']"
1154,"['-74.01288613', '40.7202128']"
1155,"['-87.4804', '41.5957']"
1156,"['-97.73549055', '30.26585335']"
1157,"['-87.62851417', '41.86825055']"
1158,"['-86.38027778', '43.37722222']"
1159,"['5.68333', '50.85']"
1160,"['-98.23507443', '19.05971619']"
1161,"['-66.85024596', '10.29323873']"
1162,"['-74.00812', '40.71665']"
1163,"['174.7657', '-36.8473']"
1164,"['-73.98874654', '40.729123']"
1165,"['-86.1582', '39.7692']"
1166,"['-87.88862847', '42.98004774']"
1167,"['-76.98428487', '38.89510675']"
1168,"['-120.663', '35.2743']"
1169,"['-95.51745626', '29.74060152']"
1170,"['-122.24761342', '38.12628408']"
1171,"['-97.73549055', '30.26585335']"
1172,"['-122.603', '45.6337']"
1173,"['-66.91487202', '10.50502625']"
1174,"['-117.8533', '33.7877']"
1175,"['-80.1001', '26.3687']"
1176,"['-79.332039', '43.661927']"
1177,"['-87.632496', '41.883222']"
1178,"['-73.8669', '40.85']"
1179,"['-118.2445', '34.0564']"
1180,"['-73.98622067', '40.73100042']"
1181,"['-117.750158', '34.057766']"
1182,"['-82.4558', '27.9473']"
1183,"['112.01777', '-7.8252']"
1184,"['-71.76604143', '42.28712108']"
1185,"['-104.98360001', '39.7391']"
1186,"['-118.44076154', '34.15760308']"
1187,"['-122.38013922', '47.57623223']"
1188,"['3.39583', '6.45306']"
1189,"['-73.99990508', '40.76451093']"
1190,"['-73.9259', '40.7722']"
1191,"['-111.07427917', '45.67070719']"
1192,"['-70.74084647', '42.13092282']"
1193,"['-80.1936', '25.7751']"
1194,"['32.5282', '15.6034']"
1195,"['-98.41541157', '29.46049624']"
1196,"['-82.5122', '40.0675']"
1197,"['-73.7025', '40.7016']"
1198,"['-80.49651614', '43.45494464']"
1199,"['-73.84350331', '40.74593584']"
1200,"['-73.7622', '41.0307']"
1201,"['-104.9172795', '39.7055371']"
1202,"['-73.8603', '40.7472']"
1203,"['143.733', '-6.33333']"
1204,"['-78.9072', '35.9886']"
1205,"['-87.4804', '41.5957']"
1206,"['115.16736031', '-8.6773787']"
1207,"['-97.96527778', '29.57444444']"
1208,"['-118.2445', '34.0564']"
1209,"['-76.8', '17.9833']"
1210,"['-74.835327', '40.173824']"
1211,"['-84.34797619', '39.07445544']"
1212,"['7.4560047', '9.0528594']"
1213,"['-95.3694', '29.7602']"
1214,"['-111.883', '40.75']"
1215,"['-73.8603', '40.7472']"
1216,"['12', '43']"
1217,"['0.1195', '51.5033']"
1218,"['121.03634781', '14.63927286']"
1219,"['151.21368', '-33.88801']"
1220,"['-84.34797619', '39.07445544']"
1221,"['-115.14282', '36.09957']"
1222,"['-73.8603', '40.7472']"
1223,"['-82.4558', '27.9473']"
1224,"['-73.56726563', '45.63697547']"
1225,"['-117.566', '33.8753']"
1226,"['115.16736031', '-8.6773787']"
1227,"['-97.06770325', '33.03340149']"
1228,"['-104.9147983', '39.7038374']"
1229,"['106.7313615', '-6.14251999']"
1230,"['79.02565', '28.7782']"
1231,"['-80.1001', '26.3687']"
1232,"['115.16736031', '-8.6773787']"
1233,"['-79.0556', '35.913']"
1234,"['-111.07427917', '45.67070719']"
1235,"['-74.0064', '40.7142']"
1236,"['-96.62249756', '32.92520142']"
1237,"['126.98244019', '37.54274326']"
1238,"['119.9', '-8.48333']"
1239,"['-77.71501549', '39.13645664']"
1240,"['-81.63166667', '28.13333333']"
1241,"['-0.13608912', '51.50413561']"
1242,"['144.96452', '-37.8139']"
1243,"['-97.06770325', '33.03340149']"
1244,"['151.20797', '-33.86751']"
1245,"['-84.61527778', '34.02333333']"
1246,"['-123.3645', '48.4287']"
1247,"['-111.66069858', '35.17933794']"
1248,"['-73.8603', '40.7472']"
1249,"['-81.3792', '35.3812']"
1250,"['-118.2675', '34.09444444']"
1251,"['-73.8603', '40.7472']"
1252,"['-118.2445', '34.0564']"
1253,"['174.77688', '-36.87073']"
1254,"['-123.1366', '49.1627']"
1255,"['-73.7623479', '40.6977308']"
1256,"['-91.19025217', '30.52248314']"
1257,"['-73.56725453', '45.75975883']"
1258,"['-97.18191295', '49.8543607']"
1259,"['-73.56725453', '45.75975883']"
1260,"['-120.663', '35.2743']"
1261,"['-73.47935661', '45.6677507']"
1262,"['-73.56726563', '45.63697547']"
1263,"['-117.2924204', '34.12438986']"
1264,"['-122.39719', '37.76266']"
1265,"['121.5', '31.2']"
1266,"['-73.56725453', '45.75975883']"
1267,"['-79.38512824', '43.6408863']"
1268,"['-118.2445', '34.0564']"
1269,"['-90.04', '29.9628']"
1270,"['77.19102783', '28.5974128']"
1271,"['-74.0064', '40.7142']"
1272,"['-77.27126', '38.86817']"
1273,"['-96.84870148', '33.15380096']"
1274,"['-74.0064', '40.7142']"
1275,"['-73.9259', '40.7722']"
1276,"['124.95827323', '11.28833681']"
1277,"['-1.86980441', '50.74433653']"
1278,"['-81.32806152', '48.47593351']"
1279,"['-117.86996', '33.59552']"
1280,"['-73.972216', '40.77274259']"
1281,"['-119.0337837', '35.3378751']"
1282,"['-75.1651', '39.9527']"
1283,"['-92.1042748', '32.50096055']"
1284,"['-118.2445', '34.0564']"
1285,"['77.21468578', '28.55898833']"
1286,"['-122.3253567', '47.6042393']"
1287,"['-79.7164011', '43.7742911']"
1288,"['-79.4094556', '43.67815']"
1289,"['100.4557156', '5.3635456']"
1290,"['151.20797', '-33.86751']"
1291,"['-114.36666667', '43.66666667']"
1292,"['-75.1651', '39.9527']"
1293,"['91.8262096', '22.3478191']"
1294,"['-118.49227', '34.01158']"
1295,"['-122.747', '48.9322']"
1296,"['144.9502', '-37.7096']"
1297,"['-73.56725453', '45.75975883']"
1298,"['-96.7847', '46.8789']"
1299,"['-75.59468317', '6.18968463']"
1300,"['-85.58', '44.34']"
1301,"['-79.9372', '32.7872']"
1302,"['-78.3195', '44.30592']"
1303,"['-77.6204', '43.1557']"
1304,"['-96.80138889', '36.33638889']"
1305,"['115.16736031', '-8.6773787']"
1306,"['151.20797', '-33.86751']"
1307,"['-85.30584', '35.03573']"
1308,"['-122.45955', '37.67771']"
1309,"['-58.51909261', '-34.85204083']"
1310,"['-96.74520111', '32.9632988']"
1311,"['-96.7977', '32.7774']"
1312,"['85.310244', '27.713776']"
1313,"['-73.751636', '40.707443']"
1314,"['176.91916102', '-39.49067712']"
1315,"['8.8833', '9.9333']"
1316,"['-120.08082658', '36.97652892']"
1317,"['-84.3889', '33.7566']"
1318,"['100.65507813', '13.86200131']"
1319,"['-74.0064', '40.7142']"
1320,"['-79.3872', '43.648']"
1321,"['151.20797', '-33.86751']"
1322,"['151.20797', '-33.86751']"
1323,"['-154.9495404', '19.5686312']"
1324,"['-84.3889', '33.7566']"
1325,"['7.42936372', '8.96389499']"
1326,"['72.8764', '19.0627']"
1327,"['-87.65526472', '41.72657052']"
1328,"['-117.9895294', '33.6593209']"
1329,"['-73.9051', '40.8787']"
1330,"['-118.2293731', '34.18872781']"
1331,"['116.52099609', '40.01709786']"
1332,"['-118.39561', '34.14453']"
1333,"['-84.5', '39.13333333']"
1334,"['3.39583', '6.45306']"
1335,"['-118.1164613', '34.5794343']"
1336,"['-118.47399873', '46.04728282']"
1337,"['46.71', '24.6769']"
1338,"['7.42936372', '8.96389499']"
1339,"['-73.56725453', '45.75975883']"
1340,"['-93.6914', '32.5177']"
1341,"['-76.614', '39.2944']"
1342,"['26.9809743', '37.7526043']"
1343,"['-71.4221', '41.8236']"
1344,"['-0.0810585', '51.5167977']"
1345,"['-80.0667604', '37.279378']"
1346,"['-90.1978', '38.6272']"
1347,"['-78.3195', '44.30592']"
1348,"['24', '-29']"
1349,"['151.20797', '-33.86751']"
1350,"['121.03634781', '14.63927286']"
1351,"['-83.9179', '35.9642']"
1352,"['-118.63575', '34.03653']"
1353,"['39.23486148', '21.49667261']"
1354,"['-73.56726563', '45.63697547']"
1355,"['7.42936372', '8.96389499']"
1356,"['-80.6495', '41.1001']"
1357,"['72.85824856', '19.28080909']"
1358,"['-72.87785036', '40.75258205']"
1359,"['103.8601612', '13.3592704']"
1360,"['35.016', '-15.788']"
1361,"['-95.35900225', '29.74660701']"
1362,"['120.9181056', '13.8385274']"
1363,"['-74.1545', '40.8679']"
1364,"['-71.3833', '41.5167']"
1365,"['-93.62040577', '41.58521648']"
